Driver;Track;Session;SessionStart;Kart;Lap;LapTime;Date
TIMO.B;0;49;20:00;3;3;34.614;12/11/2025
TIMO.B;0;49;20:00;3;4;35.256;12/11/2025
TIMO.B;0;49;20:00;3;5;34.284;12/11/2025
TIMO.B;0;49;20:00;3;6;34.322;12/11/2025
TIMO.B;0;49;20:00;3;7;34.269;12/11/2025
TIMO.B;0;49;20:00;3;8;34.396;12/11/2025
TIMO.B;0;49;20:00;3;9;34.663;12/11/2025
TIMO.B;0;49;20:00;3;10;34.136;12/11/2025
TIMO.B;0;49;20:00;3;11;34.35;12/11/2025
TIMO.B;0;49;20:00;3;12;34.43;12/11/2025
TIMO.B;0;49;20:00;3;13;34.097;12/11/2025
TIMO.B;0;49;20:00;3;14;34.17;12/11/2025
TIMO.B;0;49;20:00;3;15;34.118;12/11/2025
TIMO.B;0;49;20:00;3;16;34.148;12/11/2025
TIMO.B;0;49;20:00;3;17;34.122;12/11/2025
TIMO.B;0;49;20:00;3;18;34.186;12/11/2025
TIMO.B;0;49;20:00;3;19;34.397;12/11/2025
TIMO.B;0;49;20:00;3;20;34.449;12/11/2025
TIMO.B;0;49;20:00;3;21;34.452;12/11/2025
TIMO.B;0;49;20:00;3;22;34.524;12/11/2025
KRT SMET88;0;49;20:00;11;1;34.726;12/11/2025
KRT SMET88;0;49;20:00;11;2;34.385;12/11/2025
KRT SMET88;0;49;20:00;11;3;34.388;12/11/2025
KRT SMET88;0;49;20:00;11;4;34.573;12/11/2025
KRT SMET88;0;49;20:00;11;5;34.417;12/11/2025
KRT SMET88;0;49;20:00;11;6;34.292;12/11/2025
KRT SMET88;0;49;20:00;11;7;34.293;12/11/2025
KRT SMET88;0;49;20:00;11;8;34.295;12/11/2025
KRT SMET88;0;49;20:00;11;9;34.207;12/11/2025
KRT SMET88;0;49;20:00;11;10;34.289;12/11/2025
KRT SMET88;0;49;20:00;11;11;34.362;12/11/2025
KRT SMET88;0;49;20:00;11;12;34.338;12/11/2025
KRT SMET88;0;49;20:00;11;13;34.221;12/11/2025
KRT SMET88;0;49;20:00;11;14;34.322;12/11/2025
KRT SMET88;0;49;20:00;11;15;34.769;12/11/2025
KRT SMET88;0;49;20:00;11;16;34.484;12/11/2025
KRT SMET88;0;49;20:00;11;17;34.144;12/11/2025
KRT SMET88;0;49;20:00;11;18;34.167;12/11/2025
KRT SMET88;0;49;20:00;11;19;34.17;12/11/2025
KRT SMET88;0;49;20:00;11;20;34.68;12/11/2025
KRT SMET88;0;49;20:00;11;21;34.214;12/11/2025
KRT SMET88;0;49;20:00;11;22;34.583;12/11/2025
BRAKSKE;0;49;20:00;5;1;35.698;12/11/2025
BRAKSKE;0;49;20:00;5;2;34.979;12/11/2025
BRAKSKE;0;49;20:00;5;3;34.52;12/11/2025
BRAKSKE;0;49;20:00;5;4;34.514;12/11/2025
BRAKSKE;0;49;20:00;5;5;34.567;12/11/2025
BRAKSKE;0;49;20:00;5;6;34.508;12/11/2025
BRAKSKE;0;49;20:00;5;7;34.464;12/11/2025
BRAKSKE;0;49;20:00;5;8;34.33;12/11/2025
BRAKSKE;0;49;20:00;5;9;35.479;12/11/2025
BRAKSKE;0;49;20:00;5;10;34.554;12/11/2025
BRAKSKE;0;49;20:00;5;11;34.329;12/11/2025
BRAKSKE;0;49;20:00;5;12;35.041;12/11/2025
BRAKSKE;0;49;20:00;5;13;35.2;12/11/2025
BRAKSKE;0;49;20:00;5;14;34.387;12/11/2025
BRAKSKE;0;49;20:00;5;15;34.328;12/11/2025
BRAKSKE;0;49;20:00;5;16;34.282;12/11/2025
BRAKSKE;0;49;20:00;5;17;34.165;12/11/2025
BRAKSKE;0;49;20:00;5;18;34.288;12/11/2025
BRAKSKE;0;49;20:00;5;19;34.427;12/11/2025
BRAKSKE;0;49;20:00;5;20;34.227;12/11/2025
BRAKSKE;0;49;20:00;5;21;34.201;12/11/2025
BRAKSKE;0;49;20:00;5;22;34.192;12/11/2025
JOERIE VH;0;49;20:00;1;1;37.408;12/11/2025
JOERIE VH;0;49;20:00;1;2;35.532;12/11/2025
JOERIE VH;0;49;20:00;1;3;34.979;12/11/2025
JOERIE VH;0;49;20:00;1;4;34.71;12/11/2025
JOERIE VH;0;49;20:00;1;5;34.608;12/11/2025
JOERIE VH;0;49;20:00;1;6;34.504;12/11/2025
JOERIE VH;0;49;20:00;1;7;34.486;12/11/2025
JOERIE VH;0;49;20:00;1;8;34.444;12/11/2025
JOERIE VH;0;49;20:00;1;9;34.579;12/11/2025
JOERIE VH;0;49;20:00;1;10;34.492;12/11/2025
JOERIE VH;0;49;20:00;1;11;34.365;12/11/2025
JOERIE VH;0;49;20:00;1;12;34.461;12/11/2025
JOERIE VH;0;49;20:00;1;13;34.237;12/11/2025
JOERIE VH;0;49;20:00;1;14;34.433;12/11/2025
JOERIE VH;0;49;20:00;1;15;34.371;12/11/2025
JOERIE VH;0;49;20:00;1;16;34.437;12/11/2025
JOERIE VH;0;49;20:00;1;17;34.281;12/11/2025
JOERIE VH;0;49;20:00;1;18;34.319;12/11/2025
JOERIE VH;0;49;20:00;1;19;34.368;12/11/2025
JOERIE VH;0;49;20:00;1;20;34.739;12/11/2025
JOERIE VH;0;49;20:00;1;21;34.333;12/11/2025
JOERIE VH;0;49;20:00;1;22;34.456;12/11/2025
KRT BOGAERTS;0;49;20:00;18;1;35.208;12/11/2025
KRT BOGAERTS;0;49;20:00;18;2;34.733;12/11/2025
KRT BOGAERTS;0;49;20:00;18;3;34.602;12/11/2025
KRT BOGAERTS;0;49;20:00;18;4;34.717;12/11/2025
KRT BOGAERTS;0;49;20:00;18;5;34.651;12/11/2025
KRT BOGAERTS;0;49;20:00;18;6;34.421;12/11/2025
KRT BOGAERTS;0;49;20:00;18;7;34.649;12/11/2025
KRT BOGAERTS;0;49;20:00;18;8;34.697;12/11/2025
KRT BOGAERTS;0;49;20:00;18;9;34.635;12/11/2025
KRT BOGAERTS;0;49;20:00;18;10;34.466;12/11/2025
KRT BOGAERTS;0;49;20:00;18;11;34.534;12/11/2025
KRT BOGAERTS;0;49;20:00;18;12;34.637;12/11/2025
KRT BOGAERTS;0;49;20:00;18;13;34.71;12/11/2025
KRT BOGAERTS;0;49;20:00;18;14;34.526;12/11/2025
KRT BOGAERTS;0;49;20:00;18;15;34.302;12/11/2025
KRT BOGAERTS;0;49;20:00;18;16;35.484;12/11/2025
KRT BOGAERTS;0;49;20:00;18;17;34.324;12/11/2025
KRT BOGAERTS;0;49;20:00;18;18;34.528;12/11/2025
KRT BOGAERTS;0;49;20:00;18;19;34.682;12/11/2025
KRT BOGAERTS;0;49;20:00;18;20;34.336;12/11/2025
KRT BOGAERTS;0;49;20:00;18;21;34.512;12/11/2025
KRT BOGAERTS;0;49;20:00;18;22;34.665;12/11/2025
MAXIMP;0;49;20:00;16;1;35.291;12/11/2025
MAXIMP;0;49;20:00;16;2;34.661;12/11/2025
MAXIMP;0;49;20:00;16;3;34.985;12/11/2025
MAXIMP;0;49;20:00;16;4;35.08;12/11/2025
MAXIMP;0;49;20:00;16;5;34.938;12/11/2025
MAXIMP;0;49;20:00;16;6;34.743;12/11/2025
MAXIMP;0;49;20:00;16;7;34.577;12/11/2025
MAXIMP;0;49;20:00;16;8;34.745;12/11/2025
MAXIMP;0;49;20:00;16;9;34.672;12/11/2025
MAXIMP;0;49;20:00;16;10;34.367;12/11/2025
MAXIMP;0;49;20:00;16;11;34.368;12/11/2025
MAXIMP;0;49;20:00;16;12;34.549;12/11/2025
MAXIMP;0;49;20:00;16;13;34.452;12/11/2025
MAXIMP;0;49;20:00;16;14;34.622;12/11/2025
MAXIMP;0;49;20:00;16;15;34.681;12/11/2025
MAXIMP;0;49;20:00;16;16;34.715;12/11/2025
MAXIMP;0;49;20:00;16;17;34.641;12/11/2025
MAXIMP;0;49;20:00;16;18;34.517;12/11/2025
MAXIMP;0;49;20:00;16;19;34.91;12/11/2025
MAXIMP;0;49;20:00;16;20;34.655;12/11/2025
MAXIMP;0;49;20:00;16;21;36.178;12/11/2025
NICKY 01;0;49;20:00;13;1;36.102;12/11/2025
NICKY 01;0;49;20:00;13;2;35.224;12/11/2025
NICKY 01;0;49;20:00;13;3;36.039;12/11/2025
NICKY 01;0;49;20:00;13;4;34.98;12/11/2025
NICKY 01;0;49;20:00;13;5;34.992;12/11/2025
NICKY 01;0;49;20:00;13;6;35.407;12/11/2025
NICKY 01;0;49;20:00;13;7;35.422;12/11/2025
NICKY 01;0;49;20:00;13;8;34.911;12/11/2025
NICKY 01;0;49;20:00;13;9;35.066;12/11/2025
NICKY 01;0;49;20:00;13;10;35.161;12/11/2025
NICKY 01;0;49;20:00;13;11;35.608;12/11/2025
NICKY 01;0;49;20:00;13;12;35.305;12/11/2025
NICKY 01;0;49;20:00;13;13;34.893;12/11/2025
NICKY 01;0;49;20:00;13;14;34.898;12/11/2025
NICKY 01;0;49;20:00;13;15;34.906;12/11/2025
NICKY 01;0;49;20:00;13;16;36.022;12/11/2025
NICKY 01;0;49;20:00;13;17;34.656;12/11/2025
NICKY 01;0;49;20:00;13;18;34.983;12/11/2025
NICKY 01;0;49;20:00;13;19;35.259;12/11/2025
NICKY 01;0;49;20:00;13;20;35.125;12/11/2025
NICKY 01;0;49;20:00;13;21;35.108;12/11/2025
VANHAELST 4444;0;49;20:00;9;1;36.205;12/11/2025
VANHAELST 4444;0;49;20:00;9;2;36.99;12/11/2025
VANHAELST 4444;0;49;20:00;9;3;35.833;12/11/2025
VANHAELST 4444;0;49;20:00;9;4;35.148;12/11/2025
VANHAELST 4444;0;49;20:00;9;5;35.018;12/11/2025
VANHAELST 4444;0;49;20:00;9;6;35.896;12/11/2025
VANHAELST 4444;0;49;20:00;9;7;35.051;12/11/2025
VANHAELST 4444;0;49;20:00;9;8;35.126;12/11/2025
VANHAELST 4444;0;49;20:00;9;9;35.025;12/11/2025
VANHAELST 4444;0;49;20:00;9;10;35.355;12/11/2025
VANHAELST 4444;0;49;20:00;9;11;35.264;12/11/2025
VANHAELST 4444;0;49;20:00;9;12;35.551;12/11/2025
VANHAELST 4444;0;49;20:00;9;13;35.646;12/11/2025
VANHAELST 4444;0;49;20:00;9;14;35.17;12/11/2025
VANHAELST 4444;0;49;20:00;9;15;35.936;12/11/2025
VANHAELST 4444;0;49;20:00;9;16;35.123;12/11/2025
VANHAELST 4444;0;49;20:00;9;17;35.373;12/11/2025
VANHAELST 4444;0;49;20:00;9;18;35.338;12/11/2025
VANHAELST 4444;0;49;20:00;9;19;35.207;12/11/2025
VANHAELST 4444;0;49;20:00;9;20;35.587;12/11/2025
VANHAELST 4444;0;49;20:00;9;21;34.782;12/11/2025
IRAQI;0;49;20:00;20;1;37.829;12/11/2025
IRAQI;0;49;20:00;20;2;36.066;12/11/2025
IRAQI;0;49;20:00;20;3;35.672;12/11/2025
IRAQI;0;49;20:00;20;4;35.445;12/11/2025
IRAQI;0;49;20:00;20;5;35.457;12/11/2025
IRAQI;0;49;20:00;20;6;35.502;12/11/2025
IRAQI;0;49;20:00;20;7;35.835;12/11/2025
IRAQI;0;49;20:00;20;8;35.873;12/11/2025
IRAQI;0;49;20:00;20;9;35.651;12/11/2025
IRAQI;0;49;20:00;20;10;35.424;12/11/2025
IRAQI;0;49;20:00;20;11;36.149;12/11/2025
IRAQI;0;49;20:00;20;12;35.67;12/11/2025
IRAQI;0;49;20:00;20;13;35.196;12/11/2025
IRAQI;0;49;20:00;20;14;35.515;12/11/2025
IRAQI;0;49;20:00;20;15;36.053;12/11/2025
IRAQI;0;49;20:00;20;16;36.827;12/11/2025
IRAQI;0;49;20:00;20;17;35.355;12/11/2025
IRAQI;0;49;20:00;20;18;35.323;12/11/2025
IRAQI;0;49;20:00;20;19;36.475;12/11/2025
IRAQI;0;49;20:00;20;20;35.218;12/11/2025
IRAQI;0;49;20:00;20;21;35.025;12/11/2025
MAXIMN;0;50;20:15;8;1;37.177;19/11/2025
MAXIMN;0;50;20:15;8;2;34.077;19/11/2025
MAXIMN;0;50;20:15;8;3;33.758;19/11/2025
MAXIMN;0;50;20:15;8;4;34.86;19/11/2025
MAXIMN;0;50;20:15;8;5;33.453;19/11/2025
MAXIMN;0;50;20:15;8;6;33.67;19/11/2025
MAXIMN;0;50;20:15;8;7;34.399;19/11/2025
MAXIMN;0;50;20:15;8;8;33.614;19/11/2025
MAXIMN;0;50;20:15;8;9;33.954;19/11/2025
MAXIMN;0;50;20:15;8;10;40.793;19/11/2025
MAXIMN;0;50;20:15;8;11;36.761;19/11/2025
MAXIMN;0;50;20:15;8;12;33.529;19/11/2025
MAXIMN;0;50;20:15;8;13;34.499;19/11/2025
MAXIMN;0;50;20:15;8;14;34.738;19/11/2025
MAXIMN;0;50;20:15;8;15;33.435;19/11/2025
MAXIMN;0;50;20:15;8;16;34.742;19/11/2025
MAXIMN;0;50;20:15;8;17;33.437;19/11/2025
MAXIMN;0;50;20:15;8;18;35.236;19/11/2025
MAXIMN;0;50;20:15;8;19;33.495;19/11/2025
MAXIMN;0;50;20:15;8;20;39.767;19/11/2025
MAXIMN;0;50;20:15;8;21;38.123;19/11/2025
BRITT 97;0;50;20:15;20;1;36.299;19/11/2025
BRITT 97;0;50;20:15;20;2;34.886;19/11/2025
BRITT 97;0;50;20:15;20;3;34.799;19/11/2025
BRITT 97;0;50;20:15;20;4;35.771;19/11/2025
BRITT 97;0;50;20:15;20;5;34.264;19/11/2025
BRITT 97;0;50;20:15;20;6;35.054;19/11/2025
BRITT 97;0;50;20:15;20;7;34.965;19/11/2025
BRITT 97;0;50;20:15;20;8;34.207;19/11/2025
BRITT 97;0;50;20:15;20;9;34.378;19/11/2025
BRITT 97;0;50;20:15;20;10;40.341;19/11/2025
BRITT 97;0;50;20:15;20;11;36.247;19/11/2025
BRITT 97;0;50;20:15;20;12;34.198;19/11/2025
BRITT 97;0;50;20:15;20;13;34.168;19/11/2025
BRITT 97;0;50;20:15;20;14;34.784;19/11/2025
BRITT 97;0;50;20:15;20;15;33.921;19/11/2025
BRITT 97;0;50;20:15;20;16;34.023;19/11/2025
BRITT 97;0;50;20:15;20;17;34.205;19/11/2025
BRITT 97;0;50;20:15;20;18;34.886;19/11/2025
BRITT 97;0;50;20:15;20;19;33.799;19/11/2025
BRITT 97;0;50;20:15;20;20;35.106;19/11/2025
BRITT 97;0;50;20:15;20;21;39.213;19/11/2025
JARNE_C;0;50;20:15;4;1;36.562;19/11/2025
JARNE_C;0;50;20:15;4;2;34.875;19/11/2025
JARNE_C;0;50;20:15;4;3;34.898;19/11/2025
JARNE_C;0;50;20:15;4;4;36.098;19/11/2025
JARNE_C;0;50;20:15;4;5;34.225;19/11/2025
JARNE_C;0;50;20:15;4;6;34.416;19/11/2025
JARNE_C;0;50;20:15;4;7;35.36;19/11/2025
JARNE_C;0;50;20:15;4;8;34.076;19/11/2025
JARNE_C;0;50;20:15;4;9;34.092;19/11/2025
JARNE_C;0;50;20:15;4;10;39.054;19/11/2025
JARNE_C;0;50;20:15;4;11;37.785;19/11/2025
JARNE_C;0;50;20:15;4;12;33.94;19/11/2025
JARNE_C;0;50;20:15;4;13;34.599;19/11/2025
JARNE_C;0;50;20:15;4;14;34.817;19/11/2025
JARNE_C;0;50;20:15;4;15;33.886;19/11/2025
JARNE_C;0;50;20:15;4;16;34.122;19/11/2025
JARNE_C;0;50;20:15;4;17;34.343;19/11/2025
JARNE_C;0;50;20:15;4;18;34.891;19/11/2025
JARNE_C;0;50;20:15;4;19;33.813;19/11/2025
JARNE_C;0;50;20:15;4;20;35.158;19/11/2025
JARNE_C;0;50;20:15;4;21;38.918;19/11/2025
JOKE_AERTS;0;50;20:15;5;1;36.568;19/11/2025
JOKE_AERTS;0;50;20:15;5;2;34.905;19/11/2025
JOKE_AERTS;0;50;20:15;5;3;34.896;19/11/2025
JOKE_AERTS;0;50;20:15;5;4;34.886;19/11/2025
JOKE_AERTS;0;50;20:15;5;5;34.332;19/11/2025
JOKE_AERTS;0;50;20:15;5;6;34.13;19/11/2025
JOKE_AERTS;0;50;20:15;5;7;33.985;19/11/2025
JOKE_AERTS;0;50;20:15;5;8;34.31;19/11/2025
JOKE_AERTS;0;50;20:15;5;9;34.127;19/11/2025
JOKE_AERTS;0;50;20:15;5;10;40.723;19/11/2025
JOKE_AERTS;0;50;20:15;5;11;37.147;19/11/2025
JOKE_AERTS;0;50;20:15;5;12;33.858;19/11/2025
JOKE_AERTS;0;50;20:15;5;13;35.308;19/11/2025
JOKE_AERTS;0;50;20:15;5;14;34.676;19/11/2025
JOKE_AERTS;0;50;20:15;5;15;34.067;19/11/2025
JOKE_AERTS;0;50;20:15;5;16;33.99;19/11/2025
JOKE_AERTS;0;50;20:15;5;17;37.428;19/11/2025
JOKE_AERTS;0;50;20:15;5;18;34.02;19/11/2025
JOKE_AERTS;0;50;20:15;5;19;33.989;19/11/2025
JOKE_AERTS;0;50;20:15;5;20;34.104;19/11/2025
JOKE_AERTS;0;50;20:15;5;21;42.091;19/11/2025
JOHNY15;0;50;20:15;3;1;37.893;19/11/2025
JOHNY15;0;50;20:15;3;2;34.532;19/11/2025
JOHNY15;0;50;20:15;3;3;34.908;19/11/2025
JOHNY15;0;50;20:15;3;4;34.861;19/11/2025
JOHNY15;0;50;20:15;3;5;34.552;19/11/2025
JOHNY15;0;50;20:15;3;6;34.386;19/11/2025
JOHNY15;0;50;20:15;3;7;34.607;19/11/2025
JOHNY15;0;50;20:15;3;8;34.267;19/11/2025
JOHNY15;0;50;20:15;3;9;34.205;19/11/2025
JOHNY15;0;50;20:15;3;10;41.613;19/11/2025
JOHNY15;0;50;20:15;3;11;34.391;19/11/2025
JOHNY15;0;50;20:15;3;12;34.087;19/11/2025
JOHNY15;0;50;20:15;3;13;34.365;19/11/2025
JOHNY15;0;50;20:15;3;14;34.747;19/11/2025
JOHNY15;0;50;20:15;3;15;34.476;19/11/2025
JOHNY15;0;50;20:15;3;16;34.237;19/11/2025
JOHNY15;0;50;20:15;3;17;34.451;19/11/2025
JOHNY15;0;50;20:15;3;18;33.976;19/11/2025
JOHNY15;0;50;20:15;3;19;34.234;19/11/2025
JOHNY15;0;50;20:15;3;20;35.321;19/11/2025
JOHNY15;0;50;20:15;3;21;41.083;19/11/2025
THIBROODJE;0;50;20:15;12;1;34.975;19/11/2025
THIBROODJE;0;50;20:15;12;2;34.683;19/11/2025
THIBROODJE;0;50;20:15;12;3;34.501;19/11/2025
THIBROODJE;0;50;20:15;12;4;34.025;19/11/2025
THIBROODJE;0;50;20:15;12;5;34.416;19/11/2025
THIBROODJE;0;50;20:15;12;6;34.05;19/11/2025
THIBROODJE;0;50;20:15;12;7;33.995;19/11/2025
THIBROODJE;0;50;20:15;12;8;34.337;19/11/2025
THIBROODJE;0;50;20:15;12;9;34.088;19/11/2025
THIBROODJE;0;50;20:15;12;10;42.4;19/11/2025
THIBROODJE;0;50;20:15;12;11;34.499;19/11/2025
THIBROODJE;0;50;20:15;12;12;34.062;19/11/2025
THIBROODJE;0;50;20:15;12;13;34.247;19/11/2025
THIBROODJE;0;50;20:15;12;14;35.082;19/11/2025
THIBROODJE;0;50;20:15;12;15;35.082;19/11/2025
THIBROODJE;0;50;20:15;12;16;35.132;19/11/2025
THIBROODJE;0;50;20:15;12;17;34.197;19/11/2025
THIBROODJE;0;50;20:15;12;18;35.146;19/11/2025
THIBROODJE;0;50;20:15;12;19;34.18;19/11/2025
THIBROODJE;0;50;20:15;12;20;34.299;19/11/2025
THIBROODJE;0;50;20:15;12;21;41.315;19/11/2025
AIDEN;0;50;20:15;19;1;38.724;19/11/2025
AIDEN;0;50;20:15;19;2;35.356;19/11/2025
AIDEN;0;50;20:15;19;3;34.895;19/11/2025
AIDEN;0;50;20:15;19;4;35.196;19/11/2025
AIDEN;0;50;20:15;19;5;35.251;19/11/2025
AIDEN;0;50;20:15;19;6;34.911;19/11/2025
AIDEN;0;50;20:15;19;7;34.998;19/11/2025
AIDEN;0;50;20:15;19;8;35.535;19/11/2025
AIDEN;0;50;20:15;19;9;35.648;19/11/2025
AIDEN;0;50;20:15;19;10;41.732;19/11/2025
AIDEN;0;50;20:15;19;11;34.46;19/11/2025
AIDEN;0;50;20:15;19;12;35.047;19/11/2025
AIDEN;0;50;20:15;19;13;35.149;19/11/2025
AIDEN;0;50;20:15;19;14;35.162;19/11/2025
AIDEN;0;50;20:15;19;15;34.446;19/11/2025
AIDEN;0;50;20:15;19;16;34.518;19/11/2025
AIDEN;0;50;20:15;19;17;34.383;19/11/2025
AIDEN;0;50;20:15;19;18;34.101;19/11/2025
AIDEN;0;50;20:15;19;19;34.409;19/11/2025
AIDEN;0;50;20:15;19;20;35.887;19/11/2025
AIDEN;0;50;20:15;19;21;41.07;19/11/2025
TGB | BREKKE;0;50;20:15;14;1;36.288;19/11/2025
TGB | BREKKE;0;50;20:15;14;2;34.569;19/11/2025
TGB | BREKKE;0;50;20:15;14;3;35.083;19/11/2025
TGB | BREKKE;0;50;20:15;14;4;34.95;19/11/2025
TGB | BREKKE;0;50;20:15;14;5;34.566;19/11/2025
TGB | BREKKE;0;50;20:15;14;6;34.352;19/11/2025
TGB | BREKKE;0;50;20:15;14;7;34.421;19/11/2025
TGB | BREKKE;0;50;20:15;14;8;34.291;19/11/2025
TGB | BREKKE;0;50;20:15;14;9;34.414;19/11/2025
TGB | BREKKE;0;50;20:15;14;10;39.534;19/11/2025
TGB | BREKKE;0;50;20:15;14;11;34.549;19/11/2025
TGB | BREKKE;0;50;20:15;14;12;34.505;19/11/2025
TGB | BREKKE;0;50;20:15;14;13;34.505;19/11/2025
TGB | BREKKE;0;50;20:15;14;14;35.223;19/11/2025
TGB | BREKKE;0;50;20:15;14;15;34.239;19/11/2025
TGB | BREKKE;0;50;20:15;14;16;34.465;19/11/2025
TGB | BREKKE;0;50;20:15;14;17;34.536;19/11/2025
TGB | BREKKE;0;50;20:15;14;18;34.378;19/11/2025
TGB | BREKKE;0;50;20:15;14;19;34.275;19/11/2025
TGB | BREKKE;0;50;20:15;14;20;35.587;19/11/2025
TGB | BREKKE;0;50;20:15;14;21;39.703;19/11/2025
TOEP;0;50;20:15;11;1;35.0;19/11/2025
TOEP;0;50;20:15;11;2;36.289;19/11/2025
TOEP;0;50;20:15;11;3;34.702;19/11/2025
TOEP;0;50;20:15;11;4;34.383;19/11/2025
TOEP;0;50;20:15;11;5;34.452;19/11/2025
TOEP;0;50;20:15;11;6;34.826;19/11/2025
TOEP;0;50;20:15;11;7;34.848;19/11/2025
TOEP;0;50;20:15;11;8;34.403;19/11/2025
TOEP;0;50;20:15;11;9;34.64;19/11/2025
TOEP;0;50;20:15;11;10;41.502;19/11/2025
TOEP;0;50;20:15;11;11;34.548;19/11/2025
TOEP;0;50;20:15;11;12;35.758;19/11/2025
TOEP;0;50;20:15;11;13;35.249;19/11/2025
TOEP;0;50;20:15;11;14;35.352;19/11/2025
TOEP;0;50;20:15;11;15;36.037;19/11/2025
TOEP;0;50;20:15;11;16;34.277;19/11/2025
TOEP;0;50;20:15;11;17;34.385;19/11/2025
TOEP;0;50;20:15;11;18;34.588;19/11/2025
TOEP;0;50;20:15;11;19;34.371;19/11/2025
TOEP;0;50;20:15;11;20;34.26;19/11/2025
TOEP;0;50;20:15;11;21;41.138;19/11/2025
SPIDERKE;0;50;20:15;7;1;36.119;19/11/2025
SPIDERKE;0;50;20:15;7;2;38.092;19/11/2025
SPIDERKE;0;50;20:15;7;3;36.643;19/11/2025
SPIDERKE;0;50;20:15;7;4;35.155;19/11/2025
SPIDERKE;0;50;20:15;7;5;35.907;19/11/2025
SPIDERKE;0;50;20:15;7;6;34.666;19/11/2025
SPIDERKE;0;50;20:15;7;7;34.879;19/11/2025
SPIDERKE;0;50;20:15;7;8;35.019;19/11/2025
SPIDERKE;0;50;20:15;7;9;34.946;19/11/2025
SPIDERKE;0;50;20:15;7;10;43.023;19/11/2025
SPIDERKE;0;50;20:15;7;11;35.26;19/11/2025
SPIDERKE;0;50;20:15;7;12;34.534;19/11/2025
SPIDERKE;0;50;20:15;7;13;34.922;19/11/2025
SPIDERKE;0;50;20:15;7;14;35.051;19/11/2025
SPIDERKE;0;50;20:15;7;15;34.63;19/11/2025
SPIDERKE;0;50;20:15;7;16;35.104;19/11/2025
SPIDERKE;0;50;20:15;7;17;34.773;19/11/2025
SPIDERKE;0;50;20:15;7;18;34.486;19/11/2025
SPIDERKE;0;50;20:15;7;19;34.92;19/11/2025
SPIDERKE;0;50;20:15;7;20;34.705;19/11/2025
SPIDERKE;0;50;20:15;7;21;41.007;19/11/2025
FIREBOLT;0;50;20:15;1;1;36.358;19/11/2025
FIREBOLT;0;50;20:15;1;2;35.987;19/11/2025
FIREBOLT;0;50;20:15;1;3;37.734;19/11/2025
FIREBOLT;0;50;20:15;1;4;36.052;19/11/2025
FIREBOLT;0;50;20:15;1;5;35.313;19/11/2025
FIREBOLT;0;50;20:15;1;6;34.863;19/11/2025
FIREBOLT;0;50;20:15;1;7;34.648;19/11/2025
FIREBOLT;0;50;20:15;1;8;35.025;19/11/2025
FIREBOLT;0;50;20:15;1;9;34.858;19/11/2025
FIREBOLT;0;50;20:15;1;10;38.815;19/11/2025
FIREBOLT;0;50;20:15;1;11;35.109;19/11/2025
FIREBOLT;0;50;20:15;1;12;34.748;19/11/2025
FIREBOLT;0;50;20:15;1;13;34.637;19/11/2025
FIREBOLT;0;50;20:15;1;14;35.548;19/11/2025
FIREBOLT;0;50;20:15;1;15;34.738;19/11/2025
FIREBOLT;0;50;20:15;1;16;36.756;19/11/2025
FIREBOLT;0;50;20:15;1;17;34.717;19/11/2025
FIREBOLT;0;50;20:15;1;18;34.583;19/11/2025
FIREBOLT;0;50;20:15;1;19;34.669;19/11/2025
FIREBOLT;0;50;20:15;1;20;34.807;19/11/2025
FIREBOLT;0;50;20:15;1;21;40.958;19/11/2025
TWAN1;0;50;20:15;18;1;40.151;19/11/2025
TWAN1;0;50;20:15;18;2;39.222;19/11/2025
TWAN1;0;50;20:15;18;3;38.103;19/11/2025
TWAN1;0;50;20:15;18;4;36.778;19/11/2025
TWAN1;0;50;20:15;18;5;36.756;19/11/2025
TWAN1;0;50;20:15;18;6;36.662;19/11/2025
TWAN1;0;50;20:15;18;7;36.83;19/11/2025
TWAN1;0;50;20:15;18;8;36.447;19/11/2025
TWAN1;0;50;20:15;18;9;1:13.935;19/11/2025
TWAN1;0;50;20:15;18;10;35.44;19/11/2025
TWAN1;0;50;20:15;18;11;35.356;19/11/2025
TWAN1;0;50;20:15;18;12;35.471;19/11/2025
TWAN1;0;50;20:15;18;13;35.299;19/11/2025
TWAN1;0;50;20:15;18;14;36.209;19/11/2025
TWAN1;0;50;20:15;18;15;35.581;19/11/2025
TWAN1;0;50;20:15;18;16;35.449;19/11/2025
TWAN1;0;50;20:15;18;17;35.447;19/11/2025
TWAN1;0;50;20:15;18;18;35.318;19/11/2025
TWAN1;0;50;20:15;18;19;42.394;19/11/2025
JERIGO;0;50;20:15;9;1;40.664;19/11/2025
JERIGO;0;50;20:15;9;2;36.837;19/11/2025
JERIGO;0;50;20:15;9;3;42.015;19/11/2025
JERIGO;0;50;20:15;9;4;37.669;19/11/2025
JERIGO;0;50;20:15;9;5;36.543;19/11/2025
JERIGO;0;50;20:15;9;6;36.524;19/11/2025
JERIGO;0;50;20:15;9;7;37.596;19/11/2025
JERIGO;0;50;20:15;9;8;37.782;19/11/2025
JERIGO;0;50;20:15;9;9;44.975;19/11/2025
JERIGO;0;50;20:15;9;10;36.806;19/11/2025
JERIGO;0;50;20:15;9;11;37.261;19/11/2025
JERIGO;0;50;20:15;9;12;36.245;19/11/2025
JERIGO;0;50;20:15;9;13;37.24;19/11/2025
